area,rooms,bathroom,parkingSpaces,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance,total
60,2,1,1,2,1,0,300,1300,53,17,1670
650,4,6,5,0,1,0,0,10000,834,151,10990
250,3,3,2,7,1,1,2750,5500,792,70,9112
318,4,2,2,0,0,0,0,4500,179,74,4753
22,1,1,0,0,1,0,0,976,0,15,991
64,2,1,0,8,1,1,950,2700,250,35,3935
172,4,5,3,9,1,0,2655,5500,943,70,9168
108,3,3,2,2,0,0,1265,2200,253,28,3746
31,1,1,1,11,1,0,520,2700,83,35,3338
90,2,1,2,1,1,0,311,1800,121,24,2256
81,2,1,0,6,1,0,1050,2650,300,35,4035
80,2,1,1,10,0,0,660,1900,50,25,2635
243,3,2,1,5,1,0,1840,8000,450,102,10390
67,2,1,0,6,1,0,1700,6600,249,86,8635
160,3,1,1,0,1,0,0,3000,298,46,3344
67,2,1,1,9,1,0,300,1200,284,18,1802
90,3,2,3,1,1,0,1018,1500,201,20,2739
186,4,4,3,11,1,0,1900,5600,584,71,8155
15,1,1,0,0,1,0,0,700,0,10,710
62,2,2,2,6,1,0,570,1390,60,21,2041
215,4,6,3,2,1,1,2100,5700,959,73,8832
28,1,1,0,5,1,1,255,1764,0,23,2042
240,4,5,3,4,1,0,3500,15000,1250,191,19940
70,2,2,1,2,0,1,2274,2980,437,38,5729
145,2,2,2,10,1,0,2530,7630,538,97,10800
47,1,1,1,1,0,1,400,2200,0,33,2633
62,2,2,1,9,1,1,749,2500,45,32,3326
270,4,5,6,0,1,1,0,8000,317,132,8449
266,3,5,1,15,1,1,2075,4320,391,55,6841
109,1,1,2,5,0,1,1750,11500,479,146,13880
24,1,1,0,3,1,1,450,2020,0,26,2496
80,3,2,2,12,1,0,560,2500,250,32,3342
500,4,8,4,0,1,1,0,14000,917,211,15130
150,3,1,1,9,1,0,1172,4800,294,61,6327
110,2,2,2,4,0,0,290,1346,88,10,1734
110,2,3,2,12,0,1,2000,11500,502,146,14150
77,3,1,2,10,1,0,953,3500,230,45,4728
850,5,7,8,1,0,0,14000,4000,0,51,18050
58,1,1,1,3,1,0,530,1200,0,16,1746
145,3,3,1,5,1,1,2860,6600,555,84,10100
42,1,1,1,7,1,0,415,1200,54,18,1687
62,2,1,1,5,1,0,470,1150,70,17,1707
65,2,1,0,0,1,0,0,1500,24,23,1547
33,1,1,1,20,0,1,479,3000,125,39,3643
140,3,5,2,0,1,1,0,3900,250,59,4209
326,3,2,3,0,1,0,350,3900,2760,70,7080
70,2,2,1,8,0,1,1000,2500,67,33,3600
25,1,1,0,2,1,1,250,1112,0,7,1369
67,2,2,2,1,1,0,618,2372,0,8,2998
50,1,1,0,2,1,0,473,550,14,7,1044
215,3,4,4,6,1,0,2859,6000,865,77,9801
55,2,1,1,0,1,0,480,750,66,10,1306
264,3,4,3,9,1,0,3300,6770,0,86,10160
270,4,2,1,16,0,0,1800,7500,750,97,10150
40,1,1,1,10,0,1,1300,4860,154,62,6376
90,2,2,0,3,0,0,180,1800,375,23,2378
50,2,2,1,6,1,0,850,950,59,13,1872
68,2,2,2,7,1,1,1500,6600,0,84,8184
41,1,1,0,17,1,1,450,2470,0,32,2952
420,3,5,5,0,1,0,0,8200,1084,124,9408
150,3,2,1,0,1,0,0,2500,0,38,2538
220,4,5,3,5,1,0,3000,7800,1000,99,11900
113,2,2,1,6,1,0,1000,3000,50,39,4089
268,4,4,4,3,1,1,3317,6000,899,77,10290
74,3,1,1,1,1,0,380,1090,42,16,1528
53,2,1,1,4,0,1,550,2400,21,31,3002
64,1,1,1,2,1,1,398,1200,48,18,1664
45,1,1,1,13,1,1,400,2550,120,38,3108
120,3,3,2,4,0,0,400,1850,0,24,2274
167,3,3,4,10,1,0,1814,5500,807,70,8191
250,4,2,1,0,1,0,0,2700,209,48,2957
28,1,1,1,0,0,1,550,1100,0,15,1665
135,2,3,1,19,0,1,2745,8000,650,102,11500
42,1,1,0,4,1,1,250,1250,25,19,1544
156,4,4,2,4,1,0,250,3500,248,47,4045
300,4,5,5,6,0,0,3500,1990,10830,26,16350
150,4,2,3,6,1,0,600,3500,380,47,4527
54,2,2,1,2,1,0,400,1927,100,12,2439
38,1,1,0,0,0,0,700,1650,0,25,2375
474,5,5,7,0,1,0,0,15000,990,246,16240
450,5,4,3,0,1,0,0,12000,1201,181,13380
343,4,3,4,0,1,0,0,7000,320,115,7435
180,3,2,4,0,1,0,0,3000,0,46,3046
100,2,2,2,0,1,0,0,2000,0,31,2031
102,2,3,2,0,1,0,0,2500,0,38,2538
470,4,5,3,1,1,0,3772,6580,1650,85,12090
140,3,3,1,1,1,0,2285,2820,343,37,5485
380,4,1,0,0,1,0,0,2890,150,25,3065
140,2,2,1,2,1,1,252,3000,150,44,3446
520,3,4,3,0,1,1,0,7000,645,106,7751
130,3,2,3,0,1,1,0,7450,167,112,7729
49,1,1,1,1,1,1,700,2985,0,38,3839
28,1,1,0,5,0,1,609,1099,0,15,1723
58,2,1,1,1,1,0,472,870,75,12,1429
32,1,1,1,3,0,1,480,2150,0,28,2658
48,2,1,1,11,0,0,300,2000,26,26,2352
30,1,1,0,5,1,1,370,1830,0,24,2224
26,1,1,0,4,1,1,188,2650,55,34,2927
65,2,1,0,4,1,0,450,1285,93,17,1845
98,3,2,2,0,1,0,410,2290,25,35,2760
234,3,4,4,3,1,0,3746,5000,1210,64,10020
59,2,1,1,5,1,0,430,1190,47,16,1683
97,2,3,1,5,1,0,760,6500,120,83,7463
65,2,2,1,11,1,0,490,1100,70,15,1675
42,1,1,1,7,1,0,500,2300,42,34,2876
94,3,2,1,25,1,0,1733,3300,192,43,5268
147,4,2,3,10,1,0,850,4700,330,63,5943
73,3,2,2,14,1,0,550,2520,192,32,3294
40,1,1,0,7,0,0,2000,2200,35,29,4264
350,3,5,5,0,1,0,0,3080,200,47,3327
384,3,3,4,0,0,0,0,11400,1142,172,12710
48,1,1,2,7,1,1,2300,7000,245,89,9634
96,3,2,1,5,0,0,1100,2500,165,33,3798
55,2,1,0,3,1,1,350,1125,25,17,1517
330,4,4,3,0,1,0,0,6994,403,125,7522
49,1,1,0,4,1,0,330,900,24,14,1268
170,3,2,1,4,1,0,900,3500,0,46,4446
243,2,3,2,0,1,0,0,4619,559,70,5248
216,4,4,3,3,1,1,3100,8980,0,114,12190
60,2,1,1,5,1,0,440,800,58,11,1309
200,3,4,2,0,1,0,0,2500,500,38,3038
48,1,1,0,2,1,0,309,700,28,11,1048
130,3,2,6,0,1,0,0,2200,182,34,2416
55,2,1,1,10,1,0,647,1080,185,14,1926
200,4,3,2,0,1,0,0,5628,575,85,6288
101,3,2,2,1,1,0,632,2200,119,28,2979
20,1,1,0,9,1,1,435,1650,59,21,2165
97,3,3,2,7,1,0,1058,2500,275,32,3865
83,2,2,1,21,1,0,782,4800,174,61,5817
47,1,1,1,10,1,0,360,610,6,9,985
110,2,2,1,8,1,1,1285,4348,196,56,5885
140,4,4,2,3,1,0,670,3100,153,40,3963
242,3,4,3,1,1,1,2100,7000,250,89,9439
35,1,1,0,5,1,0,270,1300,0,17,1587
100,2,2,0,11,1,1,670,4700,375,61,5806
134,3,3,1,4,1,0,1200,3500,200,45,4945
50,2,1,1,0,0,0,0,1000,35,18,1053
67,3,1,1,9,1,0,447,1200,26,16,1689
150,2,3,0,0,1,0,0,4000,124,61,4185
174,3,4,3,6,1,0,2200,13500,814,172,16690
120,3,3,1,0,1,0,0,2800,75,43,2918
90,4,2,0,0,0,0,0,1700,152,31,1883
16,1,1,0,1,0,0,0,850,30,11,891
110,3,1,1,4,1,0,830,1200,25,5,2060
277,2,3,4,19,1,0,5295,13000,1550,165,20010
79,3,1,1,11,0,0,700,1405,0,18,2123
180,4,3,2,8,1,0,970,3260,390,44,4664
300,3,3,2,11,1,1,2600,7650,500,97,10850
270,2,3,4,0,1,0,0,3270,169,50,3489
25,1,1,0,3,1,0,100,790,13,12,915
78,1,1,1,12,1,1,574,3850,225,49,4698
82,2,2,1,2,1,0,1500,2450,192,32,4174
55,2,1,2,7,1,0,160,1100,0,15,1275
420,4,5,4,0,1,0,0,10000,667,151,10820
115,2,3,2,4,1,1,687,3500,220,45,4452
45,2,1,1,3,1,0,0,1000,0,14,1014
47,3,1,1,9,1,0,300,1420,0,18,1738
250,3,3,2,8,1,0,1600,2500,300,32,4432
95,3,2,1,4,1,0,1602,5000,36,65,6703
54,2,2,1,6,1,0,829,700,142,10,1681
200,3,2,2,0,1,0,0,12000,369,197,12570
380,3,3,5,0,1,0,0,10900,1713,164,12780
60,2,2,0,7,1,0,1300,4000,1,52,5353
300,3,3,2,0,1,0,0,6000,197,91,6288
75,3,1,1,1,0,0,160,1100,80,15,1355
32,1,1,1,8,1,0,197,1500,126,20,1843
24,1,1,0,11,1,0,206,1400,21,19,1646
49,1,1,1,4,0,0,486,3200,0,13,3699
50,2,1,0,13,1,1,488,1400,41,21,1950
40,1,1,0,12,1,0,600,2200,61,29,2890
30,1,1,1,16,0,1,1900,2000,150,26,4076
70,2,1,1,1,1,0,300,1100,14,14,1428
146,2,1,1,8,1,0,730,1620,128,21,2499
120,2,2,0,1,1,1,1200,4750,389,62,6401
67,3,1,1,1,0,0,351,890,40,12,1293
347,4,4,3,4,1,0,2700,9000,589,120,12410
80,2,2,1,0,0,0,0,1705,61,14,1780
40,2,1,0,11,1,0,526,2500,129,32,3187
44,2,1,1,3,1,0,192,1020,0,13,1225
80,2,1,0,7,0,0,563,2200,59,28,2850
106,3,3,1,2,1,0,800,3000,230,44,4074
137,3,4,2,2,1,0,1176,3800,257,49,5282
248,3,4,4,0,1,0,0,9000,1531,136,10670
350,4,3,2,0,1,0,0,13500,1006,203,14710
90,2,1,2,5,0,0,717,2800,13,37,3567
16,1,1,0,0,0,0,0,1420,0,18,1438
108,3,3,2,2,1,0,1200,3400,334,44,4978
120,3,2,1,2,1,0,992,2414,223,32,3661
54,2,1,1,3,1,0,320,1800,72,23,2215
190,1,2,10,0,1,0,0,3900,34,59,3993
100,3,3,1,1,1,0,300,1800,105,24,2229
120,3,2,1,2,1,1,1083,2100,179,28,3390
40,1,1,1,4,1,1,915,5000,115,36,6066
185,2,2,2,0,0,0,0,1850,59,28,1937
50,1,1,0,9,1,1,2300,2300,0,30,4630
233,3,6,5,0,1,0,0,6000,506,91,6597
47,2,2,2,6,1,1,520,2611,24,34,3189
49,1,1,0,11,1,0,443,4100,89,52,4684
76,3,2,2,6,1,0,250,2100,0,31,2381
60,2,1,0,6,1,0,650,1300,0,17,1967
200,4,5,3,2,1,0,2600,4500,834,58,7992
200,3,4,2,9,1,0,1730,5000,306,65,7101
184,3,3,2,6,1,0,1100,5445,264,80,6889
117,3,4,2,10,1,0,1350,6100,490,78,8018
80,3,1,0,0,0,0,0,1250,0,23,1273
60,2,2,1,4,0,0,700,2000,67,26,2793
140,3,2,1,0,1,1,0,8200,0,124,8324
55,1,1,0,12,0,1,645,1500,60,20,2225
131,3,2,1,14,1,0,1685,4200,197,54,6136
142,3,4,3,2,1,0,1305,5000,414,64,6783
35,1,1,1,7,1,0,392,1100,13,14,1519
40,1,1,0,20,1,0,135,890,21,13,1059
57,1,1,0,4,1,1,300,6000,17,77,6394
30,1,1,0,9,1,0,270,890,34,13,1207
800,5,7,5,0,1,0,0,15000,334,229,15560
250,2,2,0,0,1,1,0,4000,335,72,4407
37,1,1,1,4,1,0,500,1500,150,20,2170
240,4,5,3,11,0,1,2800,10000,962,134,13900
95,3,2,1,6,1,0,702,1650,76,22,2450
30,1,1,0,18,0,0,590,980,0,13,1583
380,7,7,6,0,1,0,0,5800,417,88,6305
50,2,1,0,5,1,0,515,1900,42,25,2482
32,1,1,1,5,0,0,465,900,0,12,1377
104,3,3,2,6,1,0,1300,6000,0,77,7377
31,1,1,0,16,0,0,330,1575,0,20,1925
700,4,5,2,10,1,1,3000,8000,402,102,11500
138,3,3,0,2,1,0,1000,7000,84,89,8173
77,2,1,1,14,1,0,980,4500,18,58,5556
35,1,1,0,1,0,0,250,1305,0,17,1572
216,4,3,4,9,1,0,1883,3500,659,45,6087
60,2,1,1,1,1,0,314,1000,0,13,1327
115,3,2,2,0,1,0,0,3000,71,50,3121
222,4,3,4,0,1,0,0,3000,153,50,3203
84,3,2,1,1,1,1,1500,2600,420,34,4554
156,3,3,1,12,0,0,1600,4150,0,53,5803
34,1,1,0,0,1,0,0,1050,50,16,1116
60,2,1,1,5,1,0,350,1150,50,17,1567
50,2,2,1,4,1,0,270,1300,34,19,1623
210,3,3,2,5,1,0,2970,5500,690,70,9230
240,4,2,4,0,1,0,0,8000,0,121,8121
336,4,6,5,5,1,0,4950,7500,0,96,12550
60,2,1,1,3,1,0,450,790,17,11,1268
194,3,3,2,10,1,0,1351,4000,324,54,5729
70,1,1,0,3,1,0,250,2000,0,26,2276
46,1,1,0,3,1,0,100,1600,0,21,1721
185,3,2,2,2,0,0,1760,6000,0,78,7838
90,1,2,2,13,0,1,1500,8000,500,102,10100
90,3,2,1,2,1,0,200,1400,111,19,1730
175,1,3,2,19,0,1,900,4142,0,53,5095
140,3,2,1,8,1,0,2200,4200,331,55,6786
400,2,5,4,0,1,0,0,6000,484,91,6575
127,3,2,1,1,1,1,539,3000,120,44,3703
60,2,2,1,27,1,1,654,3300,96,42,4092
230,3,3,3,5,1,0,700,4000,408,54,5162
48,1,1,1,21,0,1,1137,6698,166,85,8086
62,3,2,1,12,1,0,330,2975,59,38,3402
110,3,2,1,1,1,0,1130,4500,262,58,5950
80,3,3,2,1,0,0,1180,2800,0,36,4016
54,1,1,0,3,1,1,734,2400,286,31,3451
42,1,1,1,4,0,1,660,4400,41,56,5157
55,2,1,1,4,1,0,176,850,60,12,1098
161,3,5,3,12,1,0,2541,6500,567,83,9691
70,2,1,1,3,1,0,390,1100,74,15,1579
35,1,1,0,9,1,1,450,1300,40,17,1807
360,4,4,4,5,1,0,5767,9000,2507,115,17390
45,1,1,1,6,1,0,816,2900,9,39,3764
55,1,1,0,1,0,0,150,730,0,10,890
25,1,1,0,3,1,1,350,1750,46,23,2169
68,3,2,1,1,1,1,360,2250,95,30,2735
900,3,4,8,0,1,0,0,20000,3813,301,24110
71,2,1,0,1,1,0,330,990,0,15,1335
250,3,2,1,7,1,0,1642,6400,746,83,8871
305,4,5,5,29,1,0,4596,14000,2239,187,21020
81,3,2,1,12,1,0,580,1700,90,22,2392
234,3,4,4,14,1,0,1710,3600,1375,46,6731
54,1,2,0,1,1,0,245,720,46,10,1021
70,2,1,1,1,0,1,703,4960,347,63,6073
100,3,2,1,3,1,0,600,1800,140,24,2564
48,1,1,1,4,1,1,1450,4200,135,54,5839
88,2,2,1,3,1,0,700,1900,77,28,2705
40,1,1,0,0,1,0,0,2000,53,31,2084
76,1,1,0,5,0,1,503,1490,177,22,2192
109,3,2,2,13,1,0,1156,6500,319,83,8058
160,3,3,2,3,1,0,1364,2650,269,36,4319
106,2,1,0,2,1,0,110,1790,0,23,1923
90,4,2,0,4,1,1,568,1900,55,25,2548
70,2,2,1,12,1,0,665,2000,0,26,2691
120,2,1,4,0,1,0,0,2000,207,31,2238
230,3,3,3,7,1,0,2500,3916,586,50,7052
130,2,2,2,0,1,0,0,3500,448,53,4001
67,2,2,1,9,1,0,730,1970,205,25,2930
140,4,3,2,14,1,0,1030,3500,220,45,4795
80,3,2,0,4,1,0,300,1500,71,20,1891
40,1,1,0,3,1,0,307,1350,0,18,1675
49,2,1,1,4,1,0,225,1000,0,14,1239
73,3,1,1,4,1,1,1270,3800,138,49,5257
110,2,3,3,0,1,0,0,2200,8,34,2242
79,3,2,1,8,1,1,580,2400,62,31,3073
40,1,1,0,4,0,0,300,1155,55,16,1526
370,4,6,0,8,1,0,3417,7900,2386,101,13800
140,4,3,2,3,1,0,822,2200,132,30,3184
300,4,4,2,1,1,0,2500,8000,1275,104,11880
40,1,1,1,2,0,1,375,1635,0,21,2031
100,3,2,2,8,1,1,1129,1600,250,21,3000
63,2,2,1,6,1,0,650,1890,9,24,2573
150,3,2,1,6,0,0,1246,5500,0,70,6816
190,3,3,3,6,1,0,3000,13000,84,165,16250
100,3,2,2,13,1,0,970,2400,395,31,3796
132,6,4,2,18,1,0,800,3400,117,50,4367
127,2,3,3,3,1,0,2300,3300,500,42,6142
222,3,3,2,0,1,0,0,2400,292,21,2713
80,2,2,1,0,1,0,0,1680,9,26,1715
208,4,4,3,5,1,0,3600,12000,1084,153,16840
480,4,4,6,0,1,0,0,10000,1000,151,11150
360,3,5,2,1,1,0,3500,15000,834,191,19530
142,3,2,2,8,1,0,1026,1750,243,23,3042
150,3,3,0,6,0,0,1100,5100,242,66,6508
54,2,1,1,9,1,0,560,1600,0,21,2181
35,1,1,0,6,1,0,480,1000,0,13,1493
44,2,1,1,5,1,0,250,1090,10,14,1364
130,3,2,1,1,1,0,1200,4500,100,58,5858
70,2,2,0,4,0,1,250,1550,42,23,1865
68,2,1,0,1,1,0,230,1300,0,17,1547
212,4,3,4,1,1,0,3300,15000,1272,191,19760
35,1,1,1,4,1,1,580,3300,112,43,4035
116,3,2,1,6,1,0,950,1700,90,22,2762
80,1,1,0,11,1,1,427,1900,0,25,2352
47,1,1,1,6,1,0,756,2250,114,29,3149
60,3,2,1,1,1,1,842,1000,63,13,1918
75,2,1,0,4,1,0,440,1200,0,16,1656
60,1,1,1,8,1,1,694,1098,151,15,1958
100,2,1,0,0,0,0,0,5000,125,76,5201
22,1,1,1,1,0,1,0,1500,0,20,1520
75,3,2,1,13,0,1,700,2900,125,37,3762
75,2,3,2,6,0,0,499,2500,70,32,3101
65,2,1,1,2,1,0,220,700,0,10,930
25,1,1,0,16,1,0,294,1300,22,17,1633
194,4,3,2,7,1,0,2600,2999,643,38,6280
75,2,2,0,0,1,0,0,2000,109,31,2140
51,2,1,0,2,1,1,165,1000,27,14,1206
63,2,2,2,4,0,0,600,4080,167,52,4899
90,2,2,1,3,1,0,600,1200,17,16,1833
45,2,1,1,2,0,1,1300,3000,167,39,4506
85,2,2,1,1,1,0,1100,2000,82,26,3208
70,2,2,1,6,1,0,695,1700,59,22,2476
66,2,1,0,1,1,0,150,1700,59,25,1934
45,1,1,0,11,1,0,470,1100,0,15,1585
114,3,2,1,2,1,1,750,2900,109,43,3802
26,1,1,0,2,1,1,380,2300,61,30,2771
60,1,1,2,1,1,1,0,2000,0,30,2030
44,1,1,0,2,1,0,280,1100,30,17,1427
20,1,1,0,6,0,0,420,1050,79,14,1563
91,2,3,2,5,0,0,2065,9800,500,125,12490
70,2,2,1,2,1,0,650,1000,45,13,1708
30,1,1,0,1,1,1,0,1550,21,20,1591
308,4,5,4,18,1,1,1750,15000,167,200,17120
90,2,2,1,3,1,0,1000,3000,50,39,4089
217,3,5,6,0,1,0,0,5000,417,76,5493
47,1,1,0,2,1,0,400,1700,72,22,2194
60,2,1,1,3,1,0,150,1800,0,24,1974
35,1,1,0,1,0,0,250,1305,0,17,1572
490,3,5,4,0,1,0,0,10000,2270,151,12420
180,3,3,2,5,0,0,1600,3000,0,39,4639
65,2,2,2,6,1,0,400,1950,41,29,2420
76,2,2,2,3,1,0,600,1700,34,25,2359
56,2,1,1,5,1,0,340,1400,57,18,1815
68,1,1,0,3,1,0,500,1500,0,20,2020
56,1,1,1,6,1,1,722,1350,50,18,2140
131,3,2,2,3,1,0,2800,10000,500,129,13430
100,3,1,4,0,1,0,0,2500,226,38,2764
72,2,2,1,18,1,0,350,2500,125,32,3007
88,3,2,1,2,1,0,289,1450,114,20,1873
38,1,1,0,2,1,1,700,1850,150,24,2724
49,2,1,1,15,1,0,487,1300,17,17,1821
60,1,1,1,8,1,0,900,4600,100,59,5659
80,2,1,1,2,1,0,1257,2950,195,38,4440
280,5,3,3,0,1,1,0,4000,117,72,4189
510,4,3,5,0,1,0,0,10000,517,151,10670
148,1,2,4,25,1,0,1845,9900,550,126,12420
76,3,2,1,9,1,0,550,1600,59,24,2233
110,3,2,1,2,0,0,400,1400,150,19,1969
22,1,1,1,1,0,0,0,1275,0,17,1292
42,1,1,1,0,1,1,450,2000,88,26,2564
59,2,1,1,1,0,0,490,1700,0,22,2212
158,4,4,4,10,1,1,2250,2500,423,32,5205
65,2,2,1,1,0,0,290,925,84,13,1312
20,1,1,0,0,1,1,602,1800,130,23,2555
298,4,4,1,0,1,0,0,3000,0,46,3046
38,1,1,0,4,0,1,877,2280,123,30,3310
213,4,4,3,17,1,0,2600,6500,1157,83,10340
150,3,2,3,0,1,0,0,1900,125,29,2054
60,1,1,0,1,1,0,350,1000,0,13,1363
65,2,1,1,1,1,0,100,1400,84,18,1602
169,4,4,4,9,1,0,1800,6450,1140,82,9472
100,2,3,1,2,1,0,1260,3973,315,51,5599
158,4,4,3,5,1,0,2100,6600,375,84,9159
150,2,2,2,0,1,0,0,6000,667,91,6758
49,2,1,0,4,1,0,250,1650,15,25,1940
260,4,4,4,7,1,0,3400,5000,1417,64,9881
65,1,1,1,3,1,0,780,2500,241,33,3554
380,6,5,3,0,0,0,0,9000,417,136,9553
70,3,1,0,1,1,0,205,1200,25,16,1446
180,2,1,0,0,1,0,0,2000,15,31,2046
105,2,1,0,2,1,0,400,1250,55,17,1722
300,8,3,1,0,1,0,0,4000,500,66,4566
190,3,3,1,1,1,0,2000,9000,492,115,11610
67,2,2,2,1,1,0,202,1000,82,14,1298
96,2,2,2,25,0,1,1200,9000,0,115,10320
75,2,2,1,6,1,0,200,1300,250,19,1769
45,1,1,1,2,1,0,367,1100,34,14,1515
60,2,1,1,4,1,1,489,1900,0,25,2414
45,1,1,1,2,0,1,781,2970,92,38,3881
38,1,1,1,5,0,1,1450,3400,0,44,4894
75,1,1,1,0,0,0,0,1521,163,23,1707
442,5,6,6,0,1,0,0,7500,1301,113,8914
220,3,3,2,8,0,1,1700,11000,542,140,13380
140,3,1,2,0,0,0,140,6000,273,91,6504
76,3,2,1,3,1,0,375,1400,128,19,1922
60,2,1,1,4,1,0,395,580,15,8,998
50,1,1,0,0,1,0,250,803,0,12,1065
165,4,3,2,0,1,0,0,5000,46,76,5122
90,1,1,0,0,0,0,0,1150,59,18,1227
62,2,1,1,6,1,0,447,1200,76,16,1739
120,3,2,2,0,1,0,0,3800,0,58,3858
279,4,5,4,0,1,0,0,4500,379,74,4953
79,3,2,0,9,0,1,781,3500,183,46,4510
45,1,1,0,4,1,0,480,980,0,13,1473
36,1,1,0,6,1,0,700,590,244,8,1542
47,1,1,0,10,0,1,580,750,0,10,1340
270,4,4,8,0,1,0,0,3200,144,49,3393
25,1,1,0,3,0,1,700,890,59,12,1661
45,2,1,1,14,1,0,280,1125,26,15,1446
255,4,4,3,2,1,0,5000,6600,1678,84,13360
55,1,2,1,4,0,0,744,954,74,13,1785
85,3,3,2,3,0,0,1600,4940,300,63,6903
200,3,3,2,4,1,0,370,2700,135,36,3241
55,2,2,0,4,1,0,290,1400,34,21,1745
180,5,5,2,15,1,0,1285,2287,517,29,4118
64,2,2,2,51,1,0,800,1900,129,25,2854
42,2,1,1,2,1,0,900,923,100,14,1937
300,3,3,5,0,1,0,0,5400,834,82,6316
32,1,1,1,22,1,1,1800,2000,416,26,4242
64,2,1,2,3,1,0,480,1850,39,24,2393
72,2,2,1,9,1,0,626,1440,27,19,2112
30,1,1,0,20,0,0,0,1000,0,13,1013
55,2,1,0,1,1,0,150,1250,85,19,1504
253,3,5,5,9,1,0,2760,6750,1770,86,11370
147,3,2,0,9,0,1,1500,4250,0,54,5804
110,3,3,1,7,1,0,1306,4575,140,58,6079
400,4,3,4,0,1,0,0,3760,2084,57,5901
350,5,4,2,0,1,0,0,4794,500,86,5380
510,5,5,5,0,0,1,0,10000,2317,151,12470
246,3,4,4,9,1,1,3350,10000,1480,127,14960
92,3,4,2,1,1,0,804,2200,144,28,3176
54,2,2,1,6,0,0,500,2300,167,30,2997
130,3,2,0,12,1,0,1655,3700,350,47,5752
53,2,2,1,7,1,0,950,1100,60,15,2125
59,2,1,1,10,1,0,589,1500,0,20,2109
153,3,2,2,0,1,0,0,9876,196,162,10230
78,2,1,1,1,1,0,430,950,32,13,1425
305,3,3,3,8,1,0,3100,5500,2167,70,10840
54,1,1,1,9,1,0,758,1148,84,15,2005
80,2,2,0,2,1,0,580,1275,113,17,1985
26,1,1,0,6,1,0,308,1490,0,19,1817
96,2,1,1,8,0,0,795,2500,159,32,3486
70,3,1,1,1,1,0,650,1300,17,17,1984
56,2,1,1,11,1,1,530,2500,0,32,3062
320,5,3,4,0,1,0,0,5500,219,91,5810
30,1,1,0,0,0,0,0,861,0,13,874
45,1,1,0,11,0,0,340,1000,0,13,1353
60,2,1,0,1,1,0,457,1134,55,15,1661
101,2,3,1,12,1,0,900,3500,267,45,4712
220,4,4,2,10,1,0,2500,3200,552,41,6293
60,2,1,0,0,0,0,0,1200,44,19,1263
62,2,1,1,3,1,0,350,1800,55,23,2228
65,2,1,1,3,1,0,800,1100,0,15,1915
111,2,2,1,0,1,0,218,1102,33,20,1373
140,2,1,2,0,1,0,0,4000,821,61,4882
17,1,1,0,1,0,1,300,2100,50,27,2477
90,3,2,2,7,1,0,1300,3500,250,45,5095
40,1,1,0,0,0,0,0,1350,80,21,1451
70,2,2,0,7,0,1,750,6100,150,79,7079
370,4,5,5,17,1,1,4800,5000,1992,64,11860
48,2,1,1,3,1,0,400,1000,7,15,1422
130,3,2,1,2,1,0,747,2500,122,34,3403
303,3,4,4,1,1,1,4540,18000,0,229,22770
150,3,4,3,6,1,0,3500,10740,67,137,14440
45,1,1,1,1,0,1,3000,5520,0,70,8590
190,4,4,3,1,0,0,1740,6200,501,83,8524
250,4,4,0,0,1,0,0,3940,0,65,4005
78,3,2,2,3,1,0,605,1690,68,22,2385
160,3,3,2,0,1,0,0,2500,7,38,2545
100,3,2,1,6,1,0,1005,1850,85,24,2964
298,3,4,3,0,1,1,0,14700,1284,221,16210
140,3,3,1,0,1,0,100,1500,59,27,1686
78,2,2,2,13,1,0,613,4338,0,55,5006
47,1,1,1,12,1,0,1500,650,0,9,2159
80,2,1,2,2,1,1,900,2424,245,31,3600
20,1,1,0,6,1,1,602,1800,130,23,2555
60,2,1,1,5,1,0,675,1550,0,20,2245
52,1,1,0,12,0,1,750,2500,117,33,3400
75,3,1,1,4,1,0,263,1100,61,15,1439
45,2,1,1,4,1,1,430,2364,77,30,2901
26,1,1,0,0,0,0,0,900,10,12,922
120,3,2,0,0,1,0,0,2200,76,37,2313
239,4,4,4,15,1,0,2027,5500,974,70,8571
22,1,1,1,19,0,0,500,2200,0,28,2728
750,7,6,5,0,1,1,0,5800,559,88,6447
148,3,2,2,1,1,0,1422,4000,279,52,5753
80,2,1,0,10,0,0,700,1000,98,13,1811
76,3,1,2,2,1,1,900,2280,270,29,3479
45,1,1,1,3,1,0,520,3200,105,41,3866
74,3,2,1,7,1,0,650,1600,250,21,2521
38,1,1,1,3,1,0,360,500,6,8,874
57,1,1,0,10,1,1,300,6000,17,77,6394
40,1,1,0,0,0,0,0,780,17,12,809
147,3,3,2,7,1,0,1520,2200,513,28,4261
300,4,5,2,6,1,1,3600,7800,609,99,12110
50,2,1,1,3,1,0,480,1200,72,16,1768
55,1,1,1,10,0,1,620,3500,104,52,4276
25,1,1,0,1,1,1,500,1400,26,19,1945
80,3,2,2,6,1,0,1219,3650,90,47,5006
300,2,4,3,7,1,1,3500,2800,667,38,7005
680,4,5,8,0,1,0,0,8000,217,121,8338
252,4,5,5,18,1,1,3100,12500,1750,159,17510
208,3,3,2,2,1,1,2354,7000,552,89,9995
36,1,1,0,7,1,0,520,750,51,10,1331
50,2,1,1,3,1,0,230,1100,28,15,1373
70,1,2,0,0,0,0,0,1200,0,19,1219
184,5,3,2,3,1,0,330,2600,171,35,3136
100,2,2,2,0,1,0,0,5590,280,85,5955
