average_rating,num_pages,ratings_count,text_reviews_count,publication_date
3.77,352,2470,233,1090875600.0
4.64,81,169,17,941144400.0
4.01,200,12452,1179,920239200.0
3.90,713,1751,170,905374800.0
3.53,176,92,7,934923600.0
4.24,256,375,24,862866000.0
3.50,309,2,0,1154379600.0
4.08,422,56471,3809,1244494800.0
3.92,200,266,19,951861600.0
3.92,239,83997,3992,1159822800.0
4.04,256,1123,62,1102370400.0
4.00,256,14,2,1178744400.0
4.09,224,29,3,-185328000.0
4.06,240,77,13,-350092800.0
3.83,249,12131,319,307227600.0
4.04,380,11380,1253,1045519200.0
4.04,382,2,1,1051650000.0
3.87,496,1343,144,776379600.0
3.89,240,3783,286,1096318800.0
4.02,230,7660,448,1028581200.0
3.99,306,5755,575,1109023200.0
3.93,480,5677,254,980805600.0
4.15,304,4978,258,747608400.0
3.83,352,180,16,936651600.0
3.83,312,115,17,1063573200.0
3.97,152,52567,2358,604965600.0
4.28,640,1829,57,574120800.0
3.97,378,30281,1694,1035234000.0
3.95,350,10,1,624661200.0
4.14,320,18,4,828306000.0
3.50,24,50,11,1121115600.0
3.91,532,1614,173,709938000.0
3.72,270,24,2,1072908000.0
3.78,0,1,0,140216400.0
3.97,512,13628,754,841093200.0
3.74,320,24619,765,1162850400.0
3.74,368,5,0,1130796000.0
3.91,288,2264,185,609282000.0
3.98,336,1047,34,919893600.0
3.93,464,21,2,-1546300800.0
3.98,311,11,1,525906000.0
3.98,328,20,2,1172700000.0
0.00,335,0,0,900450000.0
3.75,79,9276,163,926542800.0
3.75,48,3,0,1087419600.0
3.97,192,83,4,1088370000.0
3.97,256,90,8,690156000.0
3.75,160,105,7,421794000.0
4.06,282,9,1,653173200.0
3.73,230,34,4,1105740000.0
3.85,224,85,12,1146517200.0
4.19,496,794,65,790120800.0
3.91,112,74,12,961016400.0
4.19,777,48,4,757375200.0
4.19,777,2136,108,853279200.0
3.71,450,254,34,1115672400.0
4.29,352,125,6,1096837200.0
4.37,352,1049,43,1160946000.0
4.20,347,225,21,1147122000.0
3.91,216,9844,1050,801954000.0
3.84,784,206,47,1107036000.0
4.15,384,102,20,1143838800.0
4.08,336,489,36,1175547600.0
4.15,272,10138,994,1157403600.0
4.10,528,2144,89,987454800.0
4.08,354,1459,78,1056574800.0
4.00,529,1081,228,1031086800.0
3.77,576,457,44,1096837200.0
3.68,480,4603,121,1097442000.0
3.71,400,527,26,1009836000.0
3.67,592,758,48,1120165200.0
3.72,608,1035,42,960238800.0
4.11,592,3841,189,1120165200.0
4.24,40,0,0,935960400.0
3.83,342,189090,3293,967755600.0
4.03,395,15869,248,1069106400.0
4.01,432,21603,261,1021842000.0
3.96,530,30129,566,1133560800.0
4.09,289,7776,737,1066251600.0
3.81,400,3265,187,946936800.0
4.12,261,5347,396,1122843600.0
3.52,185,708,68,1118091600.0
4.12,272,1870,92,1136066400.0
4.17,1132,2689,79,1040335200.0
3.45,224,11,1,1054760400.0
4.49,496,2052,253,940194000.0
3.95,592,373,27,920239200.0
4.07,446,87,1,515710800.0
4.22,560,5325,520,1130796000.0
3.49,186,2474,257,1041890400.0
3.93,291,1495,52,1157317200.0
3.93,32,254,73,1127336400.0
4.18,239,1623,101,1001883600.0
4.04,368,4163,220,1153774800.0
3.74,351,2164,212,1051736400.0
4.24,239,191,20,1149109200.0
3.99,338,2387,115,1022533200.0
3.94,688,1617,231,1147122000.0
4.36,48,14,3,1057006800.0
3.89,213,50,11,1102543200.0
3.95,432,196,25,1050008400.0
3.74,736,469,57,1089666000.0
3.77,160,382,42,715294800.0
3.63,1024,28,3,1146430800.0
3.96,312,104,13,1194300000.0
4.23,66,13,1,1062363600.0
3.85,144,9,0,1078437600.0
3.57,528,0,1,1162332000.0
4.01,384,1570,63,842562000.0
4.09,500,152,12,1015538400.0
4.28,496,1342,178,1139522400.0
4.28,467,13,1,1111096800.0
4.08,372,12,1,1133388000.0
4.39,928,4146,175,1094504400.0
3.91,372,5029,282,1133215200.0
3.92,322,3629,145,1164664800.0
4.09,417,10055,244,1051736400.0
4.03,400,6019,397,1069711200.0
4.05,373,5153,327,1101765600.0
4.03,342,10640,905,1146430800.0
4.05,384,4615,255,1101765600.0
4.05,360,4460,302,1069711200.0
4.12,216,3014,56,798066000.0
4.14,224,74,5,518302800.0
3.69,192,167,14,1095973200.0
3.90,150,6398,75,88894800.0
3.81,175,4958,285,1151701200.0
3.73,226,278,14,1155070800.0
3.49,336,331,42,1153774800.0
3.98,207,688,50,1109628000.0
4.04,128,233,20,1127077200.0
3.96,384,293,18,950220000.0
3.65,101,184,20,734130000.0
3.95,403,120,16,1138744800.0
3.87,227,4786,24,562716000.0
4.06,230,31,4,1149109200.0
3.46,728,1019,27,875653200.0
3.67,595,12,0,1001019600.0
3.73,288,128,15,-310608000.0
3.60,80,2963,120,1060030800.0
3.76,224,54,13,928184400.0
4.16,1020,217,8,720396000.0
3.25,330,4,0,1013032800.0
3.75,336,7,0,722815200.0
4.09,240,42668,690,909003600.0
4.09,262,382,47,1051563600.0
4.09,240,205,25,314488800.0
4.09,244,48,12,1232056800.0
4.09,309,272,31,664408800.0
4.38,1056,45,3,664408800.0
4.09,224,44,7,968619600.0
4.09,262,10,5,1141164000.0
3.83,720,151,8,1122843600.0
3.87,586,155,8,1138744800.0
3.80,758,18,0,1095973200.0
3.47,998,34,3,1154638800.0
3.85,528,120,11,843080400.0
3.80,528,35,5,962312400.0
4.16,720,140,3,875307600.0
4.00,20,9,0,1124398800.0
3.86,119,474,31,1064955600.0
3.72,400,80,3,707432400.0
3.75,380,104,15,867704400.0
3.71,368,112,4,691711200.0
3.54,688,122,5,844117200.0
3.94,688,288,17,812926800.0
3.27,186,179,14,973634400.0
4.29,160,4,0,1148936400.0
3.69,268,114,7,270766800.0
3.90,352,809,63,1000674000.0
4.08,256,72,14,1091480400.0
3.30,148,8,2,838846800.0
4.01,258,94,10,749682000.0
3.32,400,58,9,1020718800.0
3.99,285,12555,799,950133600.0
3.59,432,5675,456,866494800.0
3.94,203,1871,127,795391200.0
3.64,224,182,25,1062968400.0
3.95,336,8515,331,1073253600.0
4.22,610,2007,52,1076191200.0
4.16,192,354,12,677797200.0
4.24,195,1799,64,59522400.0
3.92,288,11,2,588978000.0
3.93,184,257,29,796683600.0
4.08,204,531,11,896648400.0
4.00,172,1,0,646520400.0
4.09,240,127,6,1047852000.0
4.15,320,1148,133,1078178400.0
3.92,326,226,25,991342800.0
4.21,416,228,30,1182114000.0
4.26,532,678,11,1172700000.0
4.10,136,30,2,893019600.0
3.79,3,183,47,1001883600.0
3.81,427,87478,2908,1101765600.0
4.07,422,640,65,77058000.0
4.54,132,3604,78,644101200.0
3.81,352,316,50,766702800.0
3.58,144,428,48,1093986000.0
3.76,389,24243,2326,1128891600.0
3.87,304,2737,173,1036447200.0
3.62,474,1121,60,1174341600.0
3.75,32,14,4,667778400.0
3.35,352,71,10,988664400.0
4.50,58,3,1,575845200.0
4.06,256,22370,952,1173736800.0
4.35,312,5521,773,1178312400.0
4.24,279,630511,19806,1143838800.0
4.25,375,1766725,47951,1141164000.0
4.25,483,139,34,1136498400.0
3.76,167,1840,245,1159650000.0
3.88,563,324482,9360,1117573200.0
3.92,635,91475,3132,1128114000.0
3.73,144,1233,146,1154379600.0
3.93,176,534,32,1175374800.0
4.07,560,3445,349,1264975200.0
3.99,372,3369,105,1133820000.0
4.17,472,1583,32,999550800.0
4.08,496,1107,38,1136239200.0
4.10,464,1355,43,954536400.0
4.19,534,1196,37,1038866400.0
4.19,483,1059,27,1070316000.0
4.37,656,19747,1006,955227600.0
3.96,309,46,5,862779600.0
3.84,191,6,1,911340000.0
2.88,128,654,60,1113253200.0
3.42,370,846,91,1018299600.0
3.67,192,1679,192,1078783200.0
3.96,485,11216,724,1081112400.0
3.96,472,121,20,1048370400.0
3.95,467,56333,1565,1075500000.0
4.07,577,39521,859,1088629200.0
4.15,644,39692,998,1099519200.0
3.95,517,194,16,1003870800.0
3.90,348,281,26,157672800.0
3.64,328,64,3,844117200.0
3.91,120,32,5,218412000.0
3.74,84,127,7,353541600.0
3.47,400,138,4,896648400.0
3.84,185,1063,86,833922000.0
3.86,200,6507,398,907189200.0
3.39,306,3832,256,1159650000.0
3.80,284,1736,155,1130796000.0
3.98,221,1062,63,1279227600.0
3.88,176,1472,76,1277931600.0
4.28,292,1370,60,901918800.0
4.21,272,677,42,877035600.0
4.15,151,1045,66,675723600.0
3.79,218,238,11,441669600.0
3.80,319,261,28,662594400.0
3.90,147,52,7,909525600.0
4.32,805,30,4,930776400.0
4.21,564,7343,730,731023200.0
4.16,64,9119,140,1073253600.0
4.00,64,19663,482,1059944400.0
3.69,228,1459,132,1020114000.0
3.64,136,60,7,1058821200.0
3.72,157,3917,195,1003957200.0
4.05,232,1008,37,482533200.0
3.93,328,335,38,1043964000.0
3.80,250,189,17,841525200.0
3.99,191,339,45,96069600.0
3.97,245,2430,77,1065128400.0
3.99,464,47626,1221,1091048400.0
4.12,84,7266,210,1167343200.0
4.40,576,5355,238,1106604000.0
3.92,320,241,28,997995600.0
4.33,992,14,4,1013119200.0
4.04,48,14,2,1041372000.0
4.40,576,70,17,1075672800.0
4.53,1216,866,42,399243600.0
4.14,192,27,3,436485600.0
3.79,72,36,9,978300000.0
4.22,208,20,1,1065387600.0
4.13,592,23134,750,1075327200.0
3.93,79,130,17,954194400.0
3.96,464,1977,101,932590800.0
3.70,364,44,9,1159390800.0
3.99,438,5525,342,1220216400.0
3.90,320,50,9,1131314400.0
4.06,462,6293,152,989960400.0
4.12,116,1030,24,951084000.0
4.01,592,821,52,970088400.0
4.08,506,1113,70,330814800.0
3.81,390,401,27,960238800.0
3.65,357,377,25,928184400.0
3.67,393,695,51,986245200.0
3.74,352,6780,566,1159218000.0
4.03,484,552,26,1120165200.0
3.85,512,1312,106,792367200.0
3.81,144,914,92,1064869200.0
3.40,240,5,2,999291600.0
3.77,262,1128,79,1264975200.0
4.14,304,1245,26,941058000.0
3.93,403,5967,109,651963600.0
3.94,240,2825,121,318117600.0
3.92,298,2152,70,1196892000.0
3.40,376,5,0,1004997600.0
0.00,248,0,0,1325196000.0
3.40,291,147,14,817768800.0
3.72,352,27,0,1125522000.0
4.05,456,3523,99,1193086800.0
3.69,340,152,4,1044050400.0
4.06,446,16301,117,752104800.0
4.11,317,16304,148,817768800.0
4.11,441,18543,124,773010000.0
3.99,367,15512,219,678315600.0
4.00,96,29,2,319672800.0
3.99,367,76,5,660002400.0
3.57,353,194,7,872888400.0
3.15,354,242,28,1172527200.0
3.91,610,7506,82,1046469600.0
3.57,421,182,6,911253600.0
4.16,408,9080,144,915141600.0
3.87,368,43,0,1117573200.0
3.56,336,50,5,949356000.0
3.67,404,159,5,933627600.0
4.06,218,49,0,938725200.0
3.67,562,2049,49,999550800.0
3.82,416,108,2,1012514400.0
3.98,335,295,3,1083358800.0
3.86,578,1255,22,1090875600.0
3.74,350,7543,39,958338000.0
4.01,256,227,1,959806800.0
4.24,192,40324,1001,1149109200.0
4.24,176,393,57,220917600.0
4.28,288,34996,586,1049144400.0
4.07,243,28120,411,1049144400.0
3.84,433,1673,112,1167602400.0
4.16,358,38,1,1099260000.0
3.96,511,245,20,1162332000.0
3.93,428,357,58,1180990800.0
3.99,576,468,36,1146430800.0
3.46,304,982,52,978386400.0
3.53,336,1194,50,972943200.0
3.49,368,1003,46,975621600.0
3.60,368,52,5,1013032800.0
4.05,512,459,41,986072400.0
3.93,480,3093,205,1099260000.0
4.10,560,15135,584,1088629200.0
3.80,512,3061,148,983397600.0
4.00,451,6283,268,954536400.0
2.96,0,6,0,804546000.0
4.26,284,5394,299,1283288400.0
3.97,200,72,6,1032901200.0
3.00,212,2,0,837032400.0
4.45,208,53,10,1159822800.0
4.14,400,21769,803,883778400.0
3.68,168,13601,611,924642000.0
3.96,176,1388,109,1170108000.0
3.96,176,3684,165,1049144400.0
4.00,144,19,4,1096491600.0
3.63,350,266,24,1080766800.0
3.96,307,5875,182,1186434000.0
3.85,272,7,0,-633830400.0
4.20,574,434,7,1156885200.0
3.76,830,4655,202,1241125200.0
4.04,522,3039,34,1246395600.0
3.89,704,62,4,905202000.0
4.16,940,521,8,1041372000.0
3.82,672,337,46,1110232800.0
4.11,614,1416,20,1194213600.0
3.90,656,6061,174,1173132000.0
3.73,656,126,14,1130796000.0
4.09,608,37694,414,1112302800.0
4.18,1083,29350,320,1115067600.0
3.88,828,7519,319,1083618000.0
3.73,796,9677,377,1157403600.0
3.91,780,21714,717,883605600.0
4.20,815,20025,215,773010000.0
3.97,380,61,0,623192400.0
3.21,246,10304,1092,1179176400.0
3.49,448,1548,98,711234000.0
4.17,351,1264,195,978386400.0
4.17,335,539,62,1186088400.0
4.09,126,180,10,1062363600.0
3.81,423,3048,34,1075586400.0
4.20,431,10429,158,1065474000.0
3.95,512,2026,14,1051736400.0
3.93,416,2508,22,1007157600.0
3.77,304,573,39,1146517200.0
3.90,272,3289,29,888703200.0
4.12,435,11911,174,1033419600.0
4.27,351,18764,320,646952400.0
4.25,492,18531,249,665704800.0
4.06,394,9786,103,891378000.0
4.22,179,12813,986,855180000.0
4.11,84,2457,356,1143583200.0
3.70,130,5157,553,1125954000.0
3.75,288,4672,512,1031000400.0
4.21,349,22431,736,613083600.0
4.21,320,18141,278,631231200.0
4.11,199,2317,161,943480800.0
3.70,179,505,37,954194400.0
4.12,322,2281,166,574380000.0
4.18,229,771,42,943480800.0
3.91,276,3439,132,688860000.0
4.10,216,3941,71,659916000.0
4.02,208,255,12,715294800.0
3.44,240,42,3,895698000.0
4.02,352,3448,516,1126558800.0
3.72,244,1815,41,1043704800.0
3.81,384,76,5,857253600.0
4.00,633,42,1,1165356000.0
4.19,320,76314,2580,1167084000.0
4.21,1379,372,11,570664800.0
4.25,1212,92,4,707346000.0
4.07,448,455,25,-428716800.0
3.70,371,833,127,1154552400.0
4.18,1376,3,1,376005600.0
4.12,1162,31,4,1095627600.0
4.53,16,3529,171,995835600.0
3.86,385,203,12,1020718800.0
4.29,341,13919,526,946159200.0
4.29,480,34,6,1001883600.0
3.81,140,194545,4260,1054414800.0
3.97,392,16024,894,1162332000.0
4.31,87,3045,215,999550800.0
4.00,447,44210,1942,1112648400.0
3.86,778,10514,865,1109628000.0
3.97,223,1123,90,1157058000.0
3.81,272,27,2,1141077600.0
4.33,80,577,36,1159218000.0
4.11,32,7726,221,1065992400.0
4.05,356,62589,4920,1143496800.0
4.04,348,236028,3247,958942800.0
4.25,444,135109,10380,1085432400.0
4.09,384,391,26,942098400.0
3.99,997,6,0,1162159200.0
3.98,220,18883,1417,1172700000.0
4.15,901,188,3,1136325600.0
4.09,182,1053,126,660002400.0
3.71,464,1221,85,1161550800.0
4.03,336,222,11,1127768400.0
4.23,166,23,4,807224400.0
3.74,183,12858,1036,1109800800.0
3.76,206,15416,1152,1109800800.0
3.49,320,19252,1673,1196460000.0
3.54,535,587,120,844117200.0
3.50,736,31,0,1096578000.0
3.32,385,3248,590,1173736800.0
3.96,336,26443,2116,942357600.0
3.45,368,5308,482,994366800.0
3.61,96,82,6,954536400.0
3.96,507,2,0,1009836000.0
4.16,224,1715,63,1136844000.0
3.72,410,1,0,928184400.0
3.96,410,45,4,906498000.0
3.76,112,302,16,662680800.0
3.79,264,3456,285,1178744400.0
4.05,320,1348,76,917820000.0
3.50,288,2172,158,930776400.0
3.70,240,1546,110,859842000.0
4.16,224,7703,521,1125349200.0
4.23,32,2552,103,1146430800.0
4.05,363,12764,376,1052168400.0
4.32,40,86,9,908744400.0
4.21,224,2409,232,1037570400.0
3.92,226,46,4,1141509600.0
3.96,546,17480,1459,1128373200.0
3.81,485,657,87,1164664800.0
4.10,559,234929,15790,1081803600.0
4.39,512,431,25,1141164000.0
3.55,264,11,1,1034802000.0
3.72,368,797,29,894488400.0
3.14,368,7,1,1117573200.0
3.83,72,6,0,951861600.0
3.88,516,164,13,1161637200.0
4.12,48,93,10,1053982800.0
4.15,72,4383,88,-227923200.0
4.24,48,1281,64,948751200.0
4.17,64,5,0,487803600.0
0.00,210,0,0,360104400.0
3.82,457,31,9,-428716800.0
3.87,272,19,2,1127163600.0
3.76,220,346,30,961016400.0
4.34,182,2484,88,1154379600.0
3.93,260,1476,124,1331071200.0
4.17,224,97,17,-44755200.0
4.17,248,41,5,-31536000.0
3.92,667,2129,64,922914000.0
3.79,734,5,0,983397600.0
3.97,208,2207,61,1158008400.0
3.99,208,339,11,1163455200.0
3.97,208,297,6,1168293600.0
4.00,208,274,8,1173736800.0
3.98,185,239,5,1189458000.0
4.02,208,247,7,1178571600.0
4.00,185,254,6,1184014800.0
3.99,190,2,0,1066424400.0
4.05,476,6387,66,933454800.0
3.58,421,132,4,883605600.0
3.89,374,74,4,1099260000.0
3.78,652,1248,21,1031000400.0
3.90,343,47,0,1133388000.0
4.02,339,2909,10,830898000.0
3.39,320,28,6,941407200.0
4.15,389,28217,298,1078092000.0
3.93,688,6877,374,1143496800.0
4.01,624,2993,107,1139263200.0
4.09,291,92989,4663,1074031200.0
4.21,592,595,44,1096578000.0
4.11,63,18,1,1009836000.0
3.54,368,128,15,1124139600.0
4.11,224,861,81,991342800.0
4.34,352,616,49,1130187600.0
4.21,0,61,6,1134597600.0
4.29,416,20343,692,56062800.0
4.24,192,713,30,131666400.0
4.17,448,898,52,646779600.0
4.16,0,68,4,1122843600.0
3.95,0,21,1,611182800.0
4.46,144,129,8,1098306000.0
4.10,64,673,55,604706400.0
4.13,64,4076,104,262472400.0
4.08,64,4380,308,487630800.0
4.03,236,305,44,1264975200.0
4.21,48,5066,523,937774800.0
3.08,331,13,1,646779600.0
4.06,432,888,69,1106604000.0
4.22,368,654,43,1036447200.0
4.25,384,582,22,1067292000.0
4.01,560,6049,648,1082581200.0
4.01,10,24,7,1128114000.0
4.01,550,4,0,1082581200.0
4.04,416,25,6,1112821200.0
4.05,411,2036,80,728258400.0
4.25,352,5325,357,1007157600.0
3.57,250,71,8,1107208800.0
4.18,522,12472,573,1025557200.0
4.36,442,50427,1053,1165269600.0
4.10,352,6057,136,1156194000.0
4.12,504,84357,3322,1119906000.0
0.00,112,0,0,937170000.0
3.92,240,110,15,883605600.0
3.28,256,3282,518,1175720400.0
3.98,344,1000,68,1093899600.0
3.33,290,4104,656,1137621600.0
4.12,640,430,32,1037224800.0
4.13,256,500,46,1097787600.0
3.98,285,3653,196,694216800.0
4.07,368,3874,192,817768800.0
3.21,742,1,0,1136066400.0
3.71,818,39,8,-54345600.0
3.81,336,1597,133,780958800.0
3.95,128,993,106,1012514400.0
3.30,384,689,128,1177966800.0
3.76,257,15360,314,1159822800.0
3.54,212,11149,1560,1167688800.0
4.39,304,2623,131,1135634400.0
4.09,304,5838,301,897944400.0
3.99,350,564,23,1120078800.0
3.32,279,1169,95,1058216400.0
3.95,192,4685,78,1052168400.0
4.07,187,1296,20,1063054800.0
4.14,199,1672,26,1057611600.0
4.10,192,1182,15,1067896800.0
3.93,348,29971,1480,1126904400.0
3.91,320,1323,94,725839200.0
3.65,363,108,10,13035600.0
3.68,108,1235,59,1217365200.0
3.78,260,19,1,1036101600.0
4.23,784,4511,309,1135634400.0
3.66,416,102,5,71874000.0
4.03,184,102,2,1070316000.0
3.56,230,1691,129,1004565600.0
4.37,162,440,45,301266000.0
4.12,224,6280,53,703198800.0
4.13,496,519,52,973029600.0
3.40,448,67653,1680,1167084000.0
3.61,288,30,5,1259445600.0
3.79,300,369,16,733611600.0
4.06,224,501,32,1039471200.0
3.80,272,3224,180,959806800.0
3.92,346,105,14,1000933200.0
3.82,417,3170,286,1104530400.0
3.66,370,4403,405,1162245600.0
4.16,244,349846,6561,1086037200.0
4.26,256,119224,1708,1086037200.0
4.22,256,126226,2034,1086037200.0
4.05,500,46112,890,1093899600.0
4.12,742,18,1,946677600.0
3.56,208,10810,1068,1070575200.0
3.51,315,2956,321,1148936400.0
3.48,223,3213,213,1112302800.0
3.72,243,860,43,1062968400.0
3.92,256,8931,444,1123966800.0
3.76,64,34,4,907794000.0
4.18,352,45,3,1067896800.0
3.96,416,7438,257,1136239200.0
4.01,371,7604,328,1170280800.0
4.14,327,4349,170,1148936400.0
3.89,362,262,7,1145912400.0
3.75,425,1306,35,1057006800.0
3.45,256,795,23,1006466400.0
4.14,343,4149,138,1077573600.0
4.15,327,3748,102,893970000.0
4.25,467,7,1,297032400.0
3.80,175,5,0,1164924000.0
3.76,174,68,5,1114894800.0
3.97,515,225,17,820447200.0
3.97,198,1344,156,1097096400.0
3.94,160,38283,3002,1097096400.0
4.34,933,8017,571,1157403600.0
3.82,208,73,3,1155848400.0
3.94,624,410,37,1164924000.0
3.86,208,42,3,1081285200.0
3.38,304,2546,328,1199224800.0
3.73,176,4374,179,1001538000.0
3.67,306,125,3,937429200.0
4.05,438,85,2,713566800.0
4.22,32,84,11,972248400.0
3.92,96,76,9,1049922000.0
3.70,630,1103,88,873147600.0
3.73,334,1561,101,758412000.0
4.17,240,2531,202,833749200.0
3.63,416,180,22,797547600.0
3.66,272,2016,113,812840400.0
3.34,208,1524,118,1137448800.0
3.53,320,1748,149,791503200.0
3.63,156,5910,437,1015452000.0
3.93,205,2418,229,953589600.0
3.66,339,2509,368,1177362000.0
4.00,324,87175,1875,1044828000.0
4.17,168,155863,3267,1092776400.0
3.88,219,6276,362,694994400.0
4.26,336,2065,136,1138744800.0
3.41,160,611,69,350776800.0
4.26,256,212,20,605311200.0
4.00,179,13,0,1135893600.0
4.10,1104,157,10,1099605600.0
4.44,1520,16,0,1162332000.0
4.16,384,200,20,1159218000.0
4.06,192,308,22,1120165200.0
4.17,192,13,0,859842000.0
4.29,64,385,38,1054242000.0
4.07,416,106,5,1051736400.0
3.99,416,1400,57,998254800.0
3.88,218,6467,245,998254800.0
3.54,311,257,12,683672400.0
4.05,624,4853,14,1128459600.0
4.23,1776,704,31,-198720000.0
3.94,496,392,33,1122843600.0
3.94,240,7,1,753314400.0
3.74,196,72,1,844117200.0
4.11,576,5709,390,1162850400.0
4.11,288,584,59,1145912400.0
4.18,492,5745,383,1088456400.0
4.14,424,191,18,994107600.0
4.24,640,13438,314,957214800.0
4.33,624,0,0,1145307600.0
4.02,352,249,29,1072303200.0
4.27,77,2102,90,703803600.0
4.21,69,656,52,841698000.0
3.54,221,1513,116,959634000.0
4.15,144,50816,1906,984348000.0
3.93,48,2737,83,884556000.0
3.79,368,1775,54,815176800.0
3.79,299,1664,44,989528400.0
4.25,194,235,18,532130400.0
3.45,320,596,53,1143756000.0
3.82,321,16,1,988578000.0
3.61,530,931,43,1148590800.0
3.40,110,46,3,1093986000.0
4.14,828,4,3,473378400.0
3.86,335,1,0,189208800.0
3.94,688,17,1,464389200.0
3.73,153,71933,2443,767739600.0
3.83,288,17,1,853970400.0
4.01,624,222,26,220917600.0
4.39,934,490,30,1000069200.0
3.91,213,69254,2997,1109628000.0
3.98,342,201,37,1125522000.0
3.83,256,5558,268,1039039200.0
4.18,480,2916,83,616626000.0
3.97,224,17966,870,1051736400.0
4.36,624,5362,115,654728400.0
3.79,573,73,3,1003352400.0
4.01,592,295,34,1229983200.0
4.34,135,2226,139,1314651600.0
3.89,181,20559,682,553294800.0
3.98,575,1604,66,1095973200.0
4.00,98,8,0,1206997200.0
4.18,217,18634,1147,1001883600.0
4.08,301,4346,386,752450400.0
3.94,336,672,82,1173909600.0
3.80,337,135,15,1109196000.0
4.09,271,1387,104,853192800.0
